아파트명,전용면적(㎡),서울시_가계대출,층,건축년도,구,동,도로명,세대별주차대수,좌표X,좌표Y,top_apt,국민평수,1번째_가까운_역_이름,1번째_가까운_역_호선,1번째_가까운_역_거리,5분이하_역_개수,5분초과_10분이하_역_개수,kb부동산지수,target
e편한세상영등포아델포레,84.9571,404538.4,6,2020,영등포구,대림동,신길로 29,1.2526193247962747,126.9070683,37.4944238,0,1,신풍,7호선,677.7184203968686,0,0,38.0,110498.0
e편한세상영등포아델포레,84.9948,404538.4,20,2020,영등포구,대림동,신길로 29,1.2526193247962747,126.9070683,37.4944238,0,1,신풍,7호선,677.7184203968686,0,0,38.0,113015.0
e편한세상영등포아델포레,84.995,404538.4,14,2020,영등포구,대림동,신길로 29,1.2526193247962747,126.9070683,37.4944238,0,1,신풍,7호선,677.7184203968686,0,0,38.0,113717.0
e편한세상영등포아델포레,84.9571,404538.4,8,2020,영등포구,대림동,신길로 29,1.2526193247962747,126.9070683,37.4944238,0,1,신풍,7호선,677.7184203968686,0,0,38.0,111238.0
e편한세상영등포아델포레,59.968,406315.8,10,2020,영등포구,대림동,신길로 29,1.2526193247962747,126.9070683,37.4944238,0,1,신풍,7호선,677.7184203968686,0,0,46.0,94529.0
e편한세상영등포아델포레,59.968,406315.8,10,2020,영등포구,대림동,신길로 29,1.2526193247962747,126.9070683,37.4944238,0,1,신풍,7호선,677.7184203968686,0,0,46.0,94529.0
e편한세상영등포아델포레,84.9948,406315.8,5,2020,영등포구,대림동,신길로 29,1.2526193247962747,126.9070683,37.4944238,0,1,신풍,7호선,677.7184203968686,0,0,46.0,112367.0
대림현대,84.96,406315.8,15,1999,영등포구,대림동,시흥대로187길 12,1.0,126.9081956,37.4930389,0,1,신풍,7호선,797.7460510296123,0,0,46.0,92327.0
대림현대,84.96,406315.8,17,1999,영등포구,대림동,시흥대로187길 12,1.0,126.9081956,37.4930389,0,1,신풍,7호선,797.7460510296123,0,0,46.0,92507.0
보라매 신동아 파밀리에,84.91,404538.4,5,2016,영등포구,대림동,디지털로 420,-999.0,126.9052981,37.4931212,0,1,대림(구로구청),7호선,725.5832182107727,0,0,38.0,100370.0
성원,59.63,404538.4,11,1995,영등포구,대림동,대림로 256,0.7545454545454545,126.8966144,37.503838,0,1,신도림,경부선,731.9014446975301,0,0,38.0,75207.95
성원,84.66,406315.8,16,1995,영등포구,대림동,대림로 256,0.7545454545454545,126.8966144,37.503838,0,1,신도림,경부선,731.9014446975301,0,0,46.0,89037.5
성원,59.63,406315.8,6,1995,영등포구,대림동,대림로 256,0.7545454545454545,126.8966144,37.503838,0,1,신도림,경부선,731.9014446975301,0,0,46.0,75339.45
신동아,67.41,406315.8,10,1987,영등포구,대림동,대림로31길 39,-999.0,126.894668,37.4970722,0,1,대림(구로구청),2호선,426.4241446213558,0,2,46.0,71476.16
쌍용플래티넘S,18.24,404538.4,11,2013,영등포구,대림동,대림로29길 13,0.4742268041237113,126.8980837,37.4953094,0,1,대림(구로구청),7호선,270.41092731293185,1,1,38.0,15667.5
쌍용플래티넘S,18.24,404538.4,5,2013,영등포구,대림동,대림로29길 13,0.4742268041237113,126.8980837,37.4953094,0,1,대림(구로구청),7호선,270.41092731293185,1,1,38.0,15148.419689754692
쌍용플래티넘S,18.24,406315.8,2,2013,영등포구,대림동,대림로29길 13,0.4742268041237113,126.8980837,37.4953094,0,1,대림(구로구청),7호선,270.41092731293185,1,1,46.0,15367.357142857143
쌍용플래티넘S,22.68,406315.8,12,2013,영등포구,대림동,대림로29길 13,0.4742268041237113,126.8980837,37.4953094,0,1,대림(구로구청),7호선,270.41092731293185,1,1,46.0,19473.0
쌍용플래티넘S,18.24,406315.8,2,2013,영등포구,대림동,대림로29길 13,0.4742268041237113,126.8980837,37.4953094,0,1,대림(구로구청),7호선,270.41092731293185,1,1,46.0,15367.357142857143
쌍용플래티넘S,18.24,406315.8,11,2013,영등포구,대림동,대림로29길 13,0.4742268041237113,126.8980837,37.4953094,0,1,대림(구로구청),7호선,270.41092731293185,1,1,46.0,15938.0
쌍용플래티넘S,18.24,407049.7,2,2013,영등포구,대림동,대림로29길 13,0.4742268041237113,126.8980837,37.4953094,0,1,대림(구로구청),7호선,270.41092731293185,1,1,41.4,15332.732142857143
쌍용플래티넘S,31.5,407049.7,8,2013,영등포구,대림동,대림로29길 13,0.4742268041237113,126.8980837,37.4953094,0,1,대림(구로구청),7호선,270.41092731293185,1,1,41.4,23228.0
우성1,83.59,404538.4,2,1985,영등포구,대림동,도림로 187,0.49885057471264366,126.9005797,37.4955427,0,1,대림(구로구청),7호선,418.0035311051788,0,2,38.0,101341.5
우성1,83.59,406315.8,13,1985,영등포구,대림동,도림로 187,0.49885057471264366,126.9005797,37.4955427,0,1,대림(구로구청),7호선,418.0035311051788,0,2,46.0,103763.0
우성1,83.59,407049.7,13,1985,영등포구,대림동,도림로 187,0.49885057471264366,126.9005797,37.4955427,0,1,대림(구로구청),7호선,418.0035311051788,0,2,41.4,102624.5
우성2,79.91,404538.4,7,1992,영등포구,대림동,도림로47길 1,0.7583333333333333,126.8999938,37.4956357,0,1,대림(구로구청),7호선,389.04811568887766,0,2,38.0,93899.5
코오롱,59.94,406315.8,24,1998,영등포구,대림동,도영로 2-5,1.1746361746361746,126.8949219,37.5069368,0,1,신도림,경부선,391.6305770136865,0,2,46.0,86963.0
한신휴2차,59.89,407049.7,4,1999,영등포구,대림동,디지털로69길 12,-999.0,126.9043875,37.4947785,0,1,대림(구로구청),7호선,674.346506871372,0,0,41.4,60357.5
한신휴2차,59.89,407049.7,2,1999,영등포구,대림동,디지털로69길 12,-999.0,126.9043875,37.4947785,0,1,대림(구로구청),7호선,674.346506871372,0,0,41.4,59291.5
현대1,84.75,404538.4,18,1992,영등포구,대림동,도신로4길 14,0.9453781512605042,126.8949026,37.502148,0,1,신도림,경부선,809.2571935565107,0,0,38.0,87890.5
현대1,84.75,406315.8,3,1992,영등포구,대림동,도신로4길 14,0.9453781512605042,126.8949026,37.502148,0,1,신도림,경부선,809.2571935565107,0,0,46.0,91015.5
현대1,84.75,406315.8,2,1992,영등포구,대림동,도신로4길 14,0.9453781512605042,126.8949026,37.502148,0,1,신도림,경부선,809.2571935565107,0,0,46.0,90900.5
현대2,84.74,407049.7,5,1992,영등포구,대림동,도신로4길 6,1.0357142857142858,126.8946156,37.5027653,0,1,신도림,경부선,736.2862974993541,0,0,41.4,90463.0
현대3차,43.92,404538.4,18,1997,영등포구,대림동,도신로 31,1.129948364888124,126.8956224,37.5055184,0,1,신도림,경부선,536.7940893566522,0,2,38.0,59647.75
현대3차,59.83,404538.4,2,1997,영등포구,대림동,도신로 31,1.129948364888124,126.8956224,37.5055184,0,1,신도림,경부선,536.7940893566522,0,2,38.0,84914.5
현대3차,43.92,404538.4,6,1997,영등포구,대림동,도신로 31,1.129948364888124,126.8956224,37.5055184,0,1,신도림,경부선,536.7940893566522,0,2,38.0,59557.25
현대3차,43.92,404538.4,28,1997,영등포구,대림동,도신로 31,1.129948364888124,126.8956224,37.5055184,0,1,신도림,경부선,536.7940893566522,0,2,38.0,59648.75
현대3차,43.92,406315.8,8,1997,영등포구,대림동,도신로 31,1.129948364888124,126.8956224,37.5055184,0,1,신도림,경부선,536.7940893566522,0,2,46.0,64487.5
현대3차,43.92,406315.8,17,1997,영등포구,대림동,도신로 31,1.129948364888124,126.8956224,37.5055184,0,1,신도림,경부선,536.7940893566522,0,2,46.0,64274.5
현대3차,59.83,406315.8,7,1997,영등포구,대림동,도신로 31,1.129948364888124,126.8956224,37.5055184,0,1,신도림,경부선,536.7940893566522,0,2,46.0,86857.5
현대3차,43.92,406315.8,6,1997,영등포구,대림동,도신로 31,1.129948364888124,126.8956224,37.5055184,0,1,신도림,경부선,536.7940893566522,0,2,46.0,64507.5
현대3차,140.54,406315.8,21,1997,영등포구,대림동,도신로 31,1.129948364888124,126.8956224,37.5055184,0,0,신도림,경부선,536.7940893566522,0,2,46.0,116605.0
현대3차,84.89,406315.8,5,1997,영등포구,대림동,도신로 31,1.129948364888124,126.8956224,37.5055184,0,1,신도림,경부선,536.7940893566522,0,2,46.0,109382.5
현대3차,59.83,406315.8,15,1997,영등포구,대림동,도신로 31,1.129948364888124,126.8956224,37.5055184,0,1,신도림,경부선,536.7940893566522,0,2,46.0,87731.0
현대3차,59.83,406315.8,23,1997,영등포구,대림동,도신로 31,1.129948364888124,126.8956224,37.5055184,0,1,신도림,경부선,536.7940893566522,0,2,46.0,88495.0
현대3차,59.83,406315.8,11,1997,영등포구,대림동,도신로 31,1.129948364888124,126.8956224,37.5055184,0,1,신도림,경부선,536.7940893566522,0,2,46.0,87633.0
현대3차,140.54,406315.8,18,1997,영등포구,대림동,도신로 31,1.129948364888124,126.8956224,37.5055184,0,0,신도림,경부선,536.7940893566522,0,2,46.0,117164.0
현대3차,84.89,407049.7,8,1997,영등포구,대림동,도신로 31,1.129948364888124,126.8956224,37.5055184,0,1,신도림,경부선,536.7940893566522,0,2,41.4,104844.0
동아에코빌,135.81,404538.4,19,2000,영등포구,도림동,도림로 365,1.1589595375722543,126.8987394,37.5091696,0,0,신도림,경부선,671.3112189233258,0,0,38.0,117570.0
남성,47.3,404538.4,15,1983,영등포구,문래동2가,경인로77길 21,0.6564102564102564,126.8916062,37.5125945,0,1,신도림,2호선,406.6437868867248,0,3,38.0,71668.71
남성,47.3,404538.4,15,1983,영등포구,문래동2가,경인로77길 21,0.6564102564102564,126.8916062,37.5125945,0,1,신도림,2호선,406.6437868867248,0,3,38.0,71668.71
남성,47.3,406315.8,6,1983,영등포구,문래동2가,경인로77길 21,0.6564102564102564,126.8916062,37.5125945,0,1,신도림,2호선,406.6437868867248,0,3,46.0,71241.47
국화맨션,84.71,404538.4,12,1983,영등포구,문래동3가,도림로 464,0.9444444444444444,126.8927684,37.5163818,0,1,문래,2호선,246.18085630895072,1,0,38.0,118526.0
국화맨션,84.71,406315.8,6,1983,영등포구,문래동3가,도림로 464,0.9444444444444444,126.8927684,37.5163818,0,1,문래,2호선,246.18085630895072,1,0,46.0,117111.0
국화맨션,118.62,407049.7,10,1983,영등포구,문래동3가,도림로 464,0.9444444444444444,126.8927684,37.5163818,0,0,문래,2호선,246.18085630895072,1,0,41.4,138085.0
문래건영,59.4,407049.7,11,1998,영등포구,문래동3가,문래로 94-7,-999.0,126.8924554,37.5183886,0,1,문래,2호선,209.4734498537876,1,0,41.4,93184.71
문래건영,59.4,407049.7,11,1998,영등포구,문래동3가,문래로 94-7,-999.0,126.8924554,37.5183886,0,1,문래,2호선,209.4734498537876,1,0,41.4,93184.71
문래금호어울림,84.97,406315.8,6,2006,영등포구,문래동3가,문래로 137,1.0820895522388059,126.8976301,37.5190785,0,1,문래,2호선,283.3691972465916,1,1,46.0,113365.5
문래해태,59.41,404538.4,8,1999,영등포구,문래동3가,영신로25길 8,-999.0,126.9013881,37.5172174,0,1,영등포,경부선,582.3887767377216,0,2,38.0,67701.46
문래해태,84.69,406315.8,13,1999,영등포구,문래동3가,영신로25길 8,-999.0,126.9013881,37.5172174,0,1,영등포,경부선,582.3887767377216,0,2,46.0,84991.99
문래해태,84.8,407049.7,5,1999,영등포구,문래동3가,영신로25길 8,-999.0,126.9013881,37.5172174,0,1,영등포,경부선,582.3887767377216,0,2,41.4,84827.5
예지팰리스77차,52.96,406315.8,11,2015,영등포구,문래동3가,영등포로20길 20,-999.0,126.8920637,37.5202377,0,1,문래,2호선,349.6038372722142,0,2,46.0,74996.0
문래모아미래도,84.81,406315.8,9,2017,영등포구,문래동5가,선유로9나길 5,1.1306306306306306,126.8870428,37.5170279,0,1,도림천,2호선,484.808413233996,0,1,46.0,130718.0
현대3차,84.55,406315.8,8,1991,영등포구,문래동5가,선유서로 6,0.6144578313253012,126.8844394,37.5160996,0,1,도림천,2호선,249.7089427183024,1,0,46.0,102210.0
대원,59.99,406315.8,17,1998,영등포구,문래동6가,문래로4길 26,1.1009174311926606,126.8827855,37.5186249,0,1,도림천,2호선,482.3549416951929,0,1,46.0,88300.95
한신,107.46,406315.8,10,1985,영등포구,문래동6가,선유서로 43,-999.0,126.8840482,37.5193168,0,0,도림천,2호선,570.5716116556627,0,1,46.0,178291.0
현대1차,79.52,404538.4,4,1986,영등포구,문래동6가,문래로4길 14,-999.0,126.8828223,37.5195254,0,1,도림천,2호선,582.5031909915443,0,1,38.0,94864.0
현대1차,79.52,404538.4,13,1986,영등포구,문래동6가,문래로4길 14,-999.0,126.8828223,37.5195254,0,1,도림천,2호선,582.5031909915443,0,1,38.0,94272.16
현대1차,64.38,406315.8,5,1986,영등포구,문래동6가,문래로4길 14,-999.0,126.8828223,37.5195254,0,1,도림천,2호선,582.5031909915443,0,1,46.0,93494.0
현대2차,41.04,404538.4,15,1987,영등포구,문래동6가,문래로4길 6,0.5333333333333333,126.882871,37.520444,0,1,양평,5호선,638.2086578312875,0,1,38.0,59303.0
현대2차,59.85,406315.8,15,1987,영등포구,문래동6가,문래로4길 6,0.5333333333333333,126.882871,37.520444,0,1,양평,5호선,638.2086578312875,0,1,46.0,88273.4
현대2차,59.31,406315.8,7,1987,영등포구,문래동6가,문래로4길 6,0.5333333333333333,126.882871,37.520444,0,1,양평,5호선,638.2086578312875,0,1,46.0,94592.0
현대2차,41.04,406315.8,11,1987,영등포구,문래동6가,문래로4길 6,0.5333333333333333,126.882871,37.520444,0,1,양평,5호선,638.2086578312875,0,1,46.0,63571.5
현대2차,79.72,407049.7,3,1987,영등포구,문래동6가,문래로4길 6,0.5333333333333333,126.882871,37.520444,0,1,양평,5호선,638.2086578312875,0,1,41.4,119180.5
현대2차,59.31,407049.7,14,1987,영등포구,문래동6가,문래로4길 6,0.5333333333333333,126.882871,37.520444,0,1,양평,5호선,638.2086578312875,0,1,41.4,94592.0
현대2차,59.31,407049.7,1,1987,영등포구,문래동6가,문래로4길 6,0.5333333333333333,126.882871,37.520444,0,1,양평,5호선,638.2086578312875,0,1,41.4,92019.0
현대2차,59.31,407049.7,7,1987,영등포구,문래동6가,문래로4길 6,0.5333333333333333,126.882871,37.520444,0,1,양평,5호선,638.2086578312875,0,1,41.4,94747.0
현대6차,50.55,406315.8,18,1997,영등포구,문래동6가,선유서로 31,0.8925925925925926,126.8838291,37.5184406,0,1,도림천,2호선,471.245560651506,0,1,46.0,84531.0
건영,95.64,406315.8,8,1985,영등포구,신길동,도림로 313,0.6787564766839378,126.9013006,37.5057473,0,0,신풍,7호선,988.2256877828888,0,0,46.0,145968.0
길성그랑프리텔,75.4,407049.7,14,2005,영등포구,신길동,여의대방로29길 10,-999.0,126.9188771,37.4997461,0,1,보라매,7호선,137.53025699861544,2,1,41.4,70417.99
남서울,48.26,404538.4,4,1974,영등포구,신길동,신길로 108,0.5212355212355212,126.9123827,37.5022759,0,1,신풍,7호선,326.24333157552803,1,0,38.0,78881.54666666666
남서울,48.26,404538.4,4,1974,영등포구,신길동,신길로 108,0.5212355212355212,126.9123827,37.5022759,0,1,신풍,7호선,326.24333157552803,1,0,38.0,78881.54666666666
남서울,48.3,404538.4,2,1974,영등포구,신길동,신길로 108,0.5212355212355212,126.9123827,37.5022759,0,1,신풍,7호선,326.24333157552803,1,0,38.0,80507.24666666667
남서울,48.3,404538.4,4,1974,영등포구,신길동,신길로 108,0.5212355212355212,126.9123827,37.5022759,0,1,신풍,7호선,326.24333157552803,1,0,38.0,79953.28000000001
남서울,48.26,406315.8,4,1974,영등포구,신길동,신길로 108,0.5212355212355212,126.9123827,37.5022759,0,1,신풍,7호선,326.24333157552803,1,0,46.0,83277.38
남서울,42.98,406315.8,3,1974,영등포구,신길동,신길로 108,0.5212355212355212,126.9123827,37.5022759,0,1,신풍,7호선,326.24333157552803,1,0,46.0,81263.11666666667
남서울,42.98,407049.7,5,1974,영등포구,신길동,신길로 108,0.5212355212355212,126.9123827,37.5022759,0,1,신풍,7호선,326.24333157552803,1,0,41.4,77852.77
남서울,42.98,407049.7,3,1974,영등포구,신길동,신길로 108,0.5212355212355212,126.9123827,37.5022759,0,1,신풍,7호선,326.24333157552803,1,0,41.4,77277.63333333333
대방,37.96,407049.7,1,1972,영등포구,신길동,여의대방로 99-3,-999.0,126.9176255,37.4980374,0,1,보라매공원,신림선,277.41034530200795,2,1,41.4,24721.0
대방전철,71.73,407049.7,2,1976,영등포구,신길동,여의대방로61길 1,-999.0,126.9253712,37.5145172,0,1,대방,신림선,138.28793777456698,2,2,41.4,78986.2
래미안영등포프레비뉴,84.98,404538.4,15,2015,영등포구,신길동,가마산로 442,1.2760800842992623,126.9081696,37.5049217,0,1,신풍,7호선,560.3217443305314,0,1,38.0,139725.0
래미안영등포프레비뉴,59.99,404538.4,5,2015,영등포구,신길동,가마산로 442,1.2760800842992623,126.9081696,37.5049217,0,1,신풍,7호선,560.3217443305314,0,1,38.0,104386.33333333331
래미안영등포프레비뉴,59.99,404538.4,2,2015,영등포구,신길동,가마산로 442,1.2760800842992623,126.9081696,37.5049217,0,1,신풍,7호선,560.3217443305314,0,1,38.0,103596.33333333331
래미안영등포프레비뉴,59.99,404538.4,13,2015,영등포구,신길동,가마산로 442,1.2760800842992623,126.9081696,37.5049217,0,1,신풍,7호선,560.3217443305314,0,1,38.0,104530.0
보라매에스케이뷰,59.98,404538.4,11,2020,영등포구,신길동,여의대방로35가길 19,1.2082794307891334,126.9174536,37.5029112,0,1,보라매,신림선,393.9448189363672,0,3,38.0,111001.0
보라매에스케이뷰,84.98,404538.4,13,2020,영등포구,신길동,여의대방로35가길 19,1.2082794307891334,126.9174536,37.5029112,0,1,보라매,신림선,393.9448189363672,0,3,38.0,144700.0
보라매에스케이뷰,59.98,406315.8,5,2020,영등포구,신길동,여의대방로35가길 19,1.2082794307891334,126.9174536,37.5029112,0,1,보라매,신림선,393.9448189363672,0,3,46.0,127314.5
보라매에스케이뷰,59.98,406315.8,22,2020,영등포구,신길동,여의대방로35가길 19,1.2082794307891334,126.9174536,37.5029112,0,1,보라매,신림선,393.9448189363672,0,3,46.0,129641.5
보라매에스케이뷰,84.98,406315.8,5,2020,영등포구,신길동,여의대방로35가길 19,1.2082794307891334,126.9174536,37.5029112,0,1,보라매,신림선,393.9448189363672,0,3,46.0,138726.0
보라매에스케이뷰,84.98,406315.8,24,2020,영등포구,신길동,여의대방로35가길 19,1.2082794307891334,126.9174536,37.5029112,0,1,보라매,신림선,393.9448189363672,0,3,46.0,148094.0
보라매에스케이뷰,84.98,407049.7,10,2020,영등포구,신길동,여의대방로35가길 19,1.2082794307891334,126.9174536,37.5029112,0,1,보라매,신림선,393.9448189363672,0,3,41.4,142121.0
삼두,43.65,406315.8,4,1987,영등포구,신길동,여의대방로61길 19,0.28125,126.9238596,37.5143226,0,1,대방,신림선,199.7352463354858,2,3,46.0,53324.0
삼두,43.65,406315.8,6,1987,영등포구,신길동,여의대방로61길 19,0.28125,126.9238596,37.5143226,0,1,대방,신림선,199.7352463354858,2,3,46.0,53361.0
삼성,60.48,404538.4,11,1984,영등포구,신길동,여의대방로 45,0.5677083333333334,126.9112057,37.4963711,0,1,신풍,7호선,427.49056292383824,0,2,38.0,87780.9
삼성,60.48,406315.8,7,1984,영등포구,신길동,여의대방로 45,0.5677083333333334,126.9112057,37.4963711,0,1,신풍,7호선,427.49056292383824,0,2,46.0,89158.95
삼성래미안,84.91,404538.4,5,2001,영등포구,신길동,신길로42길 35,-999.0,126.9153627,37.5053784,0,1,보라매,신림선,722.779665991284,0,1,38.0,84513.0
삼성래미안,59.54,404538.4,14,2001,영등포구,신길동,신길로42길 35,-999.0,126.9153627,37.5053784,0,1,보라매,신림선,722.779665991284,0,1,38.0,70516.0
삼성래미안,59.54,404538.4,14,2001,영등포구,신길동,신길로42길 35,-999.0,126.9153627,37.5053784,0,1,보라매,신림선,722.779665991284,0,1,38.0,70516.0
삼성래미안,84.91,406315.8,7,2001,영등포구,신길동,가마산로79길 7,1.1803874092009685,126.9153627,37.5053784,0,1,보라매,신림선,722.779665991284,0,1,46.0,103355.0
삼성래미안,59.33,406315.8,5,2001,영등포구,신길동,가마산로79길 7,1.1803874092009685,126.9153627,37.5053784,0,1,보라매,신림선,722.779665991284,0,1,46.0,83094.0
삼환,59.53,404538.4,16,1997,영등포구,신길동,여의대방로43나길 25,-999.0,126.9193471,37.508155,0,1,서울지방병무청,신림선,377.9924247786906,0,1,38.0,77013.5
삼환,84.84,406315.8,15,1997,영등포구,신길동,여의대방로43나길 25,-999.0,126.9193471,37.508155,0,1,서울지방병무청,신림선,377.9924247786906,0,1,46.0,105278.99
삼환,84.84,406315.8,17,1997,영등포구,신길동,여의대방로43나길 25,-999.0,126.9193471,37.508155,0,1,서울지방병무청,신림선,377.9924247786906,0,1,46.0,106356.99
삼환,84.84,406315.8,17,1997,영등포구,신길동,여의대방로43나길 25,-999.0,126.9193471,37.508155,0,1,서울지방병무청,신림선,377.9924247786906,0,1,46.0,106356.99
삼환,59.53,406315.8,13,1997,영등포구,신길동,여의대방로43나길 25,-999.0,126.9193471,37.508155,0,1,서울지방병무청,신림선,377.9924247786906,0,1,46.0,79532.5
삼환,59.53,406315.8,20,1997,영등포구,신길동,여의대방로43나길 25,-999.0,126.9193471,37.508155,0,1,서울지방병무청,신림선,377.9924247786906,0,1,46.0,80226.0
삼환,84.84,406315.8,22,1997,영등포구,신길동,여의대방로43나길 25,-999.0,126.9193471,37.508155,0,1,서울지방병무청,신림선,377.9924247786906,0,1,46.0,107309.99
신길동자이,84.94,406315.8,9,2011,영등포구,신길동,가마산로79길 19,1.1414141414141414,126.9165908,37.506462,0,1,서울지방병무청,신림선,541.59666026117,0,1,46.0,109953.0
신길동자이,84.94,406315.8,9,2011,영등포구,신길동,가마산로79길 19,1.1414141414141414,126.9165908,37.506462,0,1,서울지방병무청,신림선,541.59666026117,0,1,46.0,109953.0
신길레전드힐스,13.74,407049.7,14,2013,영등포구,신길동,가마산로 468,0.33796296296296297,126.9083685,37.5056074,0,1,신풍,7호선,629.8651507148446,0,1,41.4,10397.5
신풍두산위브,68.0,404538.4,8,2005,영등포구,신길동,대방천로 155,-999.0,126.9082368,37.4996275,0,1,신풍,7호선,157.6159744707244,1,0,38.0,65294.0
우성1,83.64,404538.4,6,1986,영등포구,신길동,도신로 68,-999.0,126.9004245,37.5053349,0,1,신도림,경부선,904.1475736016288,0,0,38.0,103278.16
우성1,64.4,407049.7,6,1986,영등포구,신길동,도신로 68,-999.0,126.9004245,37.5053349,0,1,신도림,경부선,904.1475736016288,0,0,41.4,93575.16
우성2,84.47,404538.4,15,1986,영등포구,신길동,대방천로 180,0.4096551724137931,126.9125526,37.498264,0,1,신풍,7호선,307.0883007237582,1,1,38.0,113916.33333333331
우성2,84.47,406315.8,11,1986,영등포구,신길동,대방천로 180,0.4096551724137931,126.9125526,37.498264,0,1,신풍,7호선,307.0883007237582,1,1,46.0,115612.33333333331
우성2,84.47,406315.8,7,1986,영등포구,신길동,대방천로 180,0.4096551724137931,126.9125526,37.498264,0,1,신풍,7호선,307.0883007237582,1,1,46.0,116610.33333333331
우성2,64.4,407049.7,2,1986,영등포구,신길동,대방천로 180,0.4096551724137931,126.9125526,37.498264,0,1,신풍,7호선,307.0883007237582,1,1,41.4,100129.1
우성2,84.47,407049.7,3,1986,영등포구,신길동,대방천로 180,0.4096551724137931,126.9125526,37.498264,0,1,신풍,7호선,307.0883007237582,1,1,41.4,112378.33333333331
우성2,53.24,407049.7,6,1986,영등포구,신길동,대방천로 180,0.4096551724137931,126.9125526,37.498264,0,1,신풍,7호선,307.0883007237582,1,1,41.4,95225.0
우성2,84.47,407049.7,11,1986,영등포구,신길동,대방천로 180,0.4096551724137931,126.9125526,37.498264,0,1,신풍,7호선,307.0883007237582,1,1,41.4,113587.33333333331
우성3,83.66,406315.8,2,1989,영등포구,신길동,대방천로14길 32,0.4025157232704403,126.9089359,37.497158,0,1,신풍,7호선,336.53896171236164,0,1,46.0,102779.33333333334
우성3,83.66,406315.8,12,1989,영등포구,신길동,대방천로14길 32,0.4025157232704403,126.9089359,37.497158,0,1,신풍,7호선,336.53896171236164,0,1,46.0,102836.33333333334
우창,66.82,404538.4,8,1983,영등포구,신길동,여의대방로5길 6,-999.0,126.9123031,37.4973057,0,1,신풍,7호선,372.8173628731817,0,2,38.0,93801.32
우창,66.82,406315.8,12,1983,영등포구,신길동,여의대방로5길 6,-999.0,126.9123031,37.4973057,0,1,신풍,7호선,372.8173628731817,0,2,46.0,94590.16
한성,59.87,406315.8,3,1997,영등포구,신길동,가마산로 575,1.0595238095238095,126.9193336,37.5046847,0,1,서울지방병무청,신림선,333.9791043726192,0,3,46.0,95533.0
한성,59.87,406315.8,1,1997,영등포구,신길동,가마산로 575,1.0595238095238095,126.9193336,37.5046847,0,1,서울지방병무청,신림선,333.9791043726192,0,3,46.0,94784.0
신동아,61.59,406315.8,10,1982,영등포구,양평동1가,영등포로12길 8,0.8080808080808081,126.8865461,37.5221631,0,1,양평,5호선,380.5009266683938,0,1,46.0,94641.85
신동아,61.59,406315.8,11,1982,영등포구,양평동1가,영등포로12길 8,0.8080808080808081,126.8865461,37.5221631,0,1,양평,5호선,380.5009266683938,0,1,46.0,95261.85
신동아,50.81,407049.7,1,1982,영등포구,양평동1가,영등포로12길 8,0.8080808080808081,126.8865461,37.5221631,0,1,양평,5호선,380.5009266683938,0,1,41.4,83994.0
신동아,50.81,407049.7,6,1982,영등포구,양평동1가,영등포로12길 8,0.8080808080808081,126.8865461,37.5221631,0,1,양평,5호선,380.5009266683938,0,1,41.4,88066.0
영등포중흥에스클래스,59.97,404538.4,12,2021,영등포구,양평동1가,선유서로24길 6,1.3051948051948052,126.8862778,37.5234052,0,1,양평,5호선,240.9611591803008,1,0,38.0,115740.96666666667
영등포중흥에스클래스,84.95,406315.8,16,2021,영등포구,양평동1가,선유서로24길 6,1.3051948051948052,126.8862778,37.5234052,0,1,양평,5호선,240.9611591803008,1,0,46.0,153303.0
영등포중흥에스클래스,84.85,406315.8,14,2021,영등포구,양평동1가,선유서로24길 6,1.3051948051948052,126.8862778,37.5234052,0,1,양평,5호선,240.9611591803008,1,0,46.0,152169.0
영등포중흥에스클래스,84.85,406315.8,13,2021,영등포구,양평동1가,선유서로24길 6,1.3051948051948052,126.8862778,37.5234052,0,1,양평,5호선,240.9611591803008,1,0,46.0,152169.0
영등포중흥에스클래스,59.96,407049.7,8,2021,영등포구,양평동1가,선유서로24길 6,1.3051948051948052,126.8862778,37.5234052,0,1,양평,5호선,240.9611591803008,1,0,41.4,115627.16666666669
한신공영,59.98,406315.8,1,1996,영등포구,양평동1가,영등포로12길 7,1.2606060606060605,126.8881234,37.5216453,0,1,양평,5호선,470.4136498622035,0,1,46.0,83598.95
삼성래미안,59.4,404538.4,10,1998,영등포구,양평동2가,영등포로3길 9,0.22422680412371135,126.8825789,37.5244017,0,1,양평,5호선,338.91404420296504,0,2,38.0,81946.21
삼성래미안,59.4,404538.4,5,1998,영등포구,양평동2가,영등포로3길 9,0.22422680412371135,126.8825789,37.5244017,0,1,양평,5호선,338.91404420296504,0,2,38.0,81792.0
삼성래미안,59.4,406315.8,18,1998,영등포구,양평동2가,영등포로3길 9,0.22422680412371135,126.8825789,37.5244017,0,1,양평,5호선,338.91404420296504,0,2,46.0,83602.0
삼성래미안,114.63,406315.8,4,1998,영등포구,양평동2가,영등포로3길 9,0.22422680412371135,126.8825789,37.5244017,0,0,양평,5호선,338.91404420296504,0,2,46.0,136707.0
삼성래미안,84.69,406315.8,20,1998,영등포구,양평동2가,영등포로3길 9,0.22422680412371135,126.8825789,37.5244017,0,1,양평,5호선,338.91404420296504,0,2,46.0,105031.0
